pfc,dms,session
pfc_42,dms_52,AKED0620210804
pfc_42,dms_88,AKED0620210804
pfc_42,dms_43,AKED0620210804
pfc_42,dms_18,AKED0620210804
pfc_42,dms_86,AKED0620210804
pfc_42,dms_82,AKED0620210804
pfc_42,dms_41,AKED0620210804
pfc_42,dms_3,AKED0620210804
pfc_42,dms_58,AKED0620210804
pfc_42,dms_61,AKED0620210804
pfc_42,dms_14,AKED0620210804
pfc_42,dms_0,AKED0620210804
pfc_42,dms_66,AKED0620210804
pfc_42,dms_33,AKED0620210804
pfc_42,dms_62,AKED0620210804
pfc_42,dms_22,AKED0620210804
pfc_42,dms_48,AKED0620210804
pfc_39,dms_92,AKED0620210804
pfc_39,dms_8,AKED0620210804
pfc_39,dms_67,AKED0620210804
pfc_39,dms_76,AKED0620210804
pfc_39,dms_7,AKED0620210804
pfc_39,dms_35,AKED0620210804
pfc_39,dms_9,AKED0620210804
pfc_39,dms_83,AKED0620210804
pfc_39,dms_65,AKED0620210804
pfc_39,dms_71,AKED0620210804
pfc_39,dms_77,AKED0620210804
pfc_39,dms_91,AKED0620210804
pfc_39,dms_15,AKED0620210804
pfc_39,dms_79,AKED0620210804
pfc_39,dms_5,AKED0620210804
pfc_39,dms_40,AKED0620210804
pfc_39,dms_59,AKED0620210804
pfc_39,dms_6,AKED0620210804
pfc_39,dms_38,AKED0620210804
pfc_39,dms_84,AKED0620210804
pfc_39,dms_54,AKED0620210804
pfc_39,dms_60,AKED0620210804
pfc_39,dms_55,AKED0620210804
pfc_39,dms_74,AKED0620210804
pfc_39,dms_56,AKED0620210804
pfc_39,dms_69,AKED0620210804
pfc_39,dms_11,AKED0620210804
pfc_39,dms_68,AKED0620210804
pfc_39,dms_29,AKED0620210804
pfc_39,dms_37,AKED0620210804
pfc_39,dms_13,AKED0620210804
pfc_39,dms_20,AKED0620210804
pfc_39,dms_47,AKED0620210804
pfc_39,dms_19,AKED0620210804
pfc_39,dms_16,AKED0620210804
pfc_39,dms_27,AKED0620210804
pfc_39,dms_42,AKED0620210804
pfc_39,dms_2,AKED0620210804
pfc_39,dms_50,AKED0620210804
pfc_39,dms_32,AKED0620210804
pfc_39,dms_17,AKED0620210804
pfc_39,dms_64,AKED0620210804
pfc_39,dms_51,AKED0620210804
pfc_39,dms_85,AKED0620210804
pfc_39,dms_28,AKED0620210804
pfc_39,dms_23,AKED0620210804
pfc_39,dms_34,AKED0620210804
pfc_39,dms_93,AKED0620210804
pfc_39,dms_63,AKED0620210804
pfc_39,dms_46,AKED0620210804
pfc_39,dms_10,AKED0620210804
pfc_39,dms_81,AKED0620210804
pfc_39,dms_25,AKED0620210804
pfc_39,dms_12,AKED0620210804
pfc_39,dms_36,AKED0620210804
pfc_39,dms_30,AKED0620210804
pfc_39,dms_45,AKED0620210804
pfc_39,dms_70,AKED0620210804
pfc_39,dms_80,AKED0620210804
pfc_39,dms_49,AKED0620210804
pfc_39,dms_44,AKED0620210804
pfc_39,dms_75,AKED0620210804
pfc_39,dms_1,AKED0620210804
pfc_39,dms_73,AKED0620210804
pfc_39,dms_21,AKED0620210804
pfc_39,dms_89,AKED0620210804
pfc_39,dms_39,AKED0620210804
pfc_39,dms_53,AKED0620210804
pfc_39,dms_90,AKED0620210804
pfc_39,dms_87,AKED0620210804
pfc_39,dms_4,AKED0620210804
pfc_39,dms_78,AKED0620210804
pfc_39,dms_24,AKED0620210804
pfc_39,dms_31,AKED0620210804
pfc_39,dms_26,AKED0620210804
pfc_39,dms_72,AKED0620210804
pfc_39,dms_57,AKED0620210804
pfc_39,dms_52,AKED0620210804
pfc_39,dms_88,AKED0620210804
pfc_39,dms_43,AKED0620210804
pfc_39,dms_18,AKED0620210804
pfc_39,dms_86,AKED0620210804
pfc_39,dms_82,AKED0620210804
pfc_39,dms_41,AKED0620210804
pfc_39,dms_3,AKED0620210804
pfc_39,dms_58,AKED0620210804
pfc_39,dms_61,AKED0620210804
pfc_39,dms_14,AKED0620210804
pfc_39,dms_0,AKED0620210804
pfc_39,dms_66,AKED0620210804
pfc_39,dms_33,AKED0620210804
pfc_39,dms_62,AKED0620210804
pfc_39,dms_22,AKED0620210804
pfc_39,dms_48,AKED0620210804
pfc_33,dms_92,AKED0620210804
pfc_33,dms_8,AKED0620210804
pfc_33,dms_67,AKED0620210804
pfc_33,dms_76,AKED0620210804
pfc_33,dms_7,AKED0620210804
pfc_33,dms_35,AKED0620210804
pfc_33,dms_9,AKED0620210804
pfc_33,dms_83,AKED0620210804
pfc_33,dms_65,AKED0620210804
pfc_33,dms_71,AKED0620210804
pfc_33,dms_77,AKED0620210804
pfc_33,dms_91,AKED0620210804
pfc_33,dms_15,AKED0620210804
pfc_33,dms_79,AKED0620210804
pfc_33,dms_5,AKED0620210804
pfc_33,dms_40,AKED0620210804
pfc_33,dms_59,AKED0620210804
pfc_33,dms_6,AKED0620210804
pfc_33,dms_38,AKED0620210804
pfc_33,dms_84,AKED0620210804
pfc_33,dms_54,AKED0620210804
pfc_33,dms_60,AKED0620210804
pfc_33,dms_55,AKED0620210804
pfc_33,dms_74,AKED0620210804
pfc_33,dms_56,AKED0620210804
pfc_33,dms_69,AKED0620210804
pfc_33,dms_11,AKED0620210804
pfc_33,dms_68,AKED0620210804
pfc_33,dms_29,AKED0620210804
pfc_33,dms_37,AKED0620210804
pfc_33,dms_13,AKED0620210804
pfc_33,dms_20,AKED0620210804
pfc_33,dms_47,AKED0620210804
pfc_33,dms_19,AKED0620210804
pfc_33,dms_16,AKED0620210804
pfc_33,dms_27,AKED0620210804
pfc_33,dms_42,AKED0620210804
pfc_33,dms_2,AKED0620210804
pfc_33,dms_50,AKED0620210804
pfc_33,dms_32,AKED0620210804
pfc_33,dms_17,AKED0620210804
pfc_33,dms_64,AKED0620210804
pfc_33,dms_51,AKED0620210804
pfc_33,dms_85,AKED0620210804
pfc_33,dms_28,AKED0620210804
pfc_33,dms_23,AKED0620210804
pfc_33,dms_34,AKED0620210804
pfc_33,dms_93,AKED0620210804
pfc_33,dms_63,AKED0620210804
pfc_33,dms_46,AKED0620210804
pfc_33,dms_10,AKED0620210804
pfc_33,dms_81,AKED0620210804
pfc_33,dms_25,AKED0620210804
pfc_33,dms_12,AKED0620210804
pfc_33,dms_36,AKED0620210804
pfc_33,dms_30,AKED0620210804
pfc_33,dms_45,AKED0620210804
pfc_33,dms_70,AKED0620210804
pfc_33,dms_80,AKED0620210804
pfc_33,dms_49,AKED0620210804
pfc_33,dms_44,AKED0620210804
pfc_33,dms_75,AKED0620210804
pfc_33,dms_1,AKED0620210804
pfc_33,dms_73,AKED0620210804
pfc_33,dms_21,AKED0620210804
pfc_33,dms_89,AKED0620210804
pfc_33,dms_39,AKED0620210804
pfc_33,dms_53,AKED0620210804
pfc_33,dms_90,AKED0620210804
pfc_33,dms_87,AKED0620210804
pfc_33,dms_4,AKED0620210804
pfc_33,dms_78,AKED0620210804
pfc_33,dms_24,AKED0620210804
pfc_33,dms_31,AKED0620210804
pfc_33,dms_26,AKED0620210804
pfc_33,dms_72,AKED0620210804
pfc_33,dms_57,AKED0620210804
pfc_33,dms_52,AKED0620210804
pfc_33,dms_88,AKED0620210804
pfc_33,dms_43,AKED0620210804
pfc_33,dms_18,AKED0620210804
pfc_33,dms_86,AKED0620210804
pfc_33,dms_82,AKED0620210804
pfc_33,dms_41,AKED0620210804
pfc_33,dms_3,AKED0620210804
pfc_33,dms_58,AKED0620210804
pfc_33,dms_61,AKED0620210804
pfc_33,dms_14,AKED0620210804
pfc_33,dms_0,AKED0620210804
pfc_33,dms_66,AKED0620210804
pfc_33,dms_33,AKED0620210804
pfc_33,dms_62,AKED0620210804
pfc_33,dms_22,AKED0620210804
pfc_33,dms_48,AKED0620210804
pfc_52,dms_92,AKED0620210804
pfc_52,dms_8,AKED0620210804
pfc_52,dms_67,AKED0620210804
pfc_52,dms_76,AKED0620210804
pfc_52,dms_7,AKED0620210804
pfc_52,dms_35,AKED0620210804
pfc_52,dms_9,AKED0620210804
pfc_52,dms_83,AKED0620210804
pfc_52,dms_65,AKED0620210804
pfc_52,dms_71,AKED0620210804
pfc_52,dms_77,AKED0620210804
pfc_52,dms_91,AKED0620210804
pfc_52,dms_15,AKED0620210804
pfc_52,dms_79,AKED0620210804
pfc_52,dms_5,AKED0620210804
pfc_52,dms_40,AKED0620210804
pfc_52,dms_59,AKED0620210804
pfc_52,dms_6,AKED0620210804
pfc_52,dms_38,AKED0620210804
pfc_52,dms_84,AKED0620210804
pfc_52,dms_54,AKED0620210804
pfc_52,dms_60,AKED0620210804
pfc_52,dms_55,AKED0620210804
pfc_52,dms_74,AKED0620210804
pfc_52,dms_56,AKED0620210804
pfc_52,dms_69,AKED0620210804
pfc_52,dms_11,AKED0620210804
pfc_52,dms_68,AKED0620210804
pfc_52,dms_29,AKED0620210804
pfc_52,dms_37,AKED0620210804
pfc_52,dms_13,AKED0620210804
pfc_52,dms_20,AKED0620210804
pfc_52,dms_47,AKED0620210804
pfc_52,dms_19,AKED0620210804
pfc_52,dms_16,AKED0620210804
pfc_52,dms_27,AKED0620210804
pfc_52,dms_42,AKED0620210804
pfc_52,dms_2,AKED0620210804
pfc_52,dms_50,AKED0620210804
pfc_52,dms_32,AKED0620210804
pfc_52,dms_17,AKED0620210804
pfc_52,dms_64,AKED0620210804
pfc_52,dms_51,AKED0620210804
pfc_52,dms_85,AKED0620210804
pfc_52,dms_28,AKED0620210804
pfc_52,dms_23,AKED0620210804
pfc_52,dms_34,AKED0620210804
pfc_52,dms_93,AKED0620210804
pfc_52,dms_63,AKED0620210804
pfc_52,dms_46,AKED0620210804
pfc_52,dms_10,AKED0620210804
pfc_52,dms_81,AKED0620210804
pfc_52,dms_25,AKED0620210804
pfc_52,dms_12,AKED0620210804
pfc_52,dms_36,AKED0620210804
pfc_52,dms_30,AKED0620210804
pfc_52,dms_45,AKED0620210804
pfc_52,dms_70,AKED0620210804
pfc_52,dms_80,AKED0620210804
pfc_52,dms_49,AKED0620210804
pfc_52,dms_44,AKED0620210804
pfc_52,dms_75,AKED0620210804
pfc_52,dms_1,AKED0620210804
pfc_52,dms_73,AKED0620210804
pfc_52,dms_21,AKED0620210804
pfc_52,dms_89,AKED0620210804
pfc_52,dms_39,AKED0620210804
pfc_52,dms_53,AKED0620210804
pfc_52,dms_90,AKED0620210804
pfc_52,dms_87,AKED0620210804
pfc_52,dms_4,AKED0620210804
pfc_52,dms_78,AKED0620210804
pfc_52,dms_24,AKED0620210804
pfc_52,dms_31,AKED0620210804
pfc_52,dms_26,AKED0620210804
pfc_52,dms_72,AKED0620210804
pfc_52,dms_57,AKED0620210804
pfc_52,dms_52,AKED0620210804
pfc_52,dms_88,AKED0620210804
pfc_52,dms_43,AKED0620210804
pfc_52,dms_18,AKED0620210804
pfc_52,dms_86,AKED0620210804
pfc_52,dms_82,AKED0620210804
pfc_52,dms_41,AKED0620210804
pfc_52,dms_3,AKED0620210804
pfc_52,dms_58,AKED0620210804
pfc_52,dms_61,AKED0620210804
pfc_52,dms_14,AKED0620210804
pfc_52,dms_0,AKED0620210804
pfc_52,dms_66,AKED0620210804
pfc_52,dms_33,AKED0620210804
pfc_52,dms_62,AKED0620210804
pfc_52,dms_22,AKED0620210804
pfc_52,dms_48,AKED0620210804
pfc_56,dms_92,AKED0620210804
pfc_56,dms_8,AKED0620210804
pfc_56,dms_67,AKED0620210804
pfc_56,dms_76,AKED0620210804
pfc_56,dms_7,AKED0620210804
pfc_56,dms_35,AKED0620210804
pfc_56,dms_9,AKED0620210804
pfc_56,dms_83,AKED0620210804
pfc_56,dms_65,AKED0620210804
pfc_56,dms_71,AKED0620210804
pfc_56,dms_77,AKED0620210804
pfc_56,dms_91,AKED0620210804
pfc_56,dms_15,AKED0620210804
pfc_56,dms_79,AKED0620210804
pfc_56,dms_5,AKED0620210804
pfc_56,dms_40,AKED0620210804
pfc_56,dms_59,AKED0620210804
pfc_56,dms_6,AKED0620210804
pfc_56,dms_38,AKED0620210804
pfc_56,dms_84,AKED0620210804
pfc_56,dms_54,AKED0620210804
pfc_56,dms_60,AKED0620210804
pfc_56,dms_55,AKED0620210804
pfc_56,dms_74,AKED0620210804
pfc_56,dms_56,AKED0620210804
pfc_56,dms_69,AKED0620210804
pfc_56,dms_11,AKED0620210804
pfc_56,dms_68,AKED0620210804
pfc_56,dms_29,AKED0620210804
pfc_56,dms_37,AKED0620210804
pfc_56,dms_13,AKED0620210804
pfc_56,dms_20,AKED0620210804
pfc_56,dms_47,AKED0620210804
pfc_56,dms_19,AKED0620210804
pfc_56,dms_16,AKED0620210804
pfc_56,dms_27,AKED0620210804
pfc_56,dms_42,AKED0620210804
pfc_56,dms_2,AKED0620210804
pfc_56,dms_50,AKED0620210804
pfc_56,dms_32,AKED0620210804
pfc_56,dms_17,AKED0620210804
pfc_56,dms_64,AKED0620210804
pfc_56,dms_51,AKED0620210804
pfc_56,dms_85,AKED0620210804
pfc_56,dms_28,AKED0620210804
pfc_56,dms_23,AKED0620210804
pfc_56,dms_34,AKED0620210804
pfc_56,dms_93,AKED0620210804
pfc_56,dms_63,AKED0620210804
pfc_56,dms_46,AKED0620210804
pfc_56,dms_10,AKED0620210804
pfc_56,dms_81,AKED0620210804
pfc_56,dms_25,AKED0620210804
pfc_56,dms_12,AKED0620210804
pfc_56,dms_36,AKED0620210804
pfc_56,dms_30,AKED0620210804
pfc_56,dms_45,AKED0620210804
pfc_56,dms_70,AKED0620210804
pfc_56,dms_80,AKED0620210804
pfc_56,dms_49,AKED0620210804
pfc_56,dms_44,AKED0620210804
pfc_56,dms_75,AKED0620210804
pfc_56,dms_1,AKED0620210804
pfc_56,dms_73,AKED0620210804
pfc_56,dms_21,AKED0620210804
pfc_56,dms_89,AKED0620210804
pfc_56,dms_39,AKED0620210804
pfc_56,dms_53,AKED0620210804
pfc_56,dms_90,AKED0620210804
pfc_56,dms_87,AKED0620210804
pfc_56,dms_4,AKED0620210804
pfc_56,dms_78,AKED0620210804
pfc_56,dms_24,AKED0620210804
pfc_56,dms_31,AKED0620210804
pfc_56,dms_26,AKED0620210804
pfc_56,dms_72,AKED0620210804
pfc_56,dms_57,AKED0620210804
pfc_56,dms_52,AKED0620210804
pfc_56,dms_88,AKED0620210804
pfc_56,dms_43,AKED0620210804
pfc_56,dms_18,AKED0620210804
pfc_56,dms_86,AKED0620210804
pfc_56,dms_82,AKED0620210804
pfc_56,dms_41,AKED0620210804
pfc_56,dms_3,AKED0620210804
pfc_56,dms_58,AKED0620210804
pfc_56,dms_61,AKED0620210804
pfc_56,dms_14,AKED0620210804
pfc_56,dms_0,AKED0620210804
pfc_56,dms_66,AKED0620210804
pfc_56,dms_33,AKED0620210804
pfc_56,dms_62,AKED0620210804
pfc_56,dms_22,AKED0620210804
pfc_56,dms_48,AKED0620210804
pfc_18,dms_92,AKED0620210804
pfc_18,dms_8,AKED0620210804
pfc_18,dms_67,AKED0620210804
pfc_18,dms_76,AKED0620210804
pfc_18,dms_7,AKED0620210804
pfc_18,dms_35,AKED0620210804
pfc_18,dms_9,AKED0620210804
pfc_18,dms_83,AKED0620210804
pfc_18,dms_65,AKED0620210804
pfc_18,dms_71,AKED0620210804
pfc_18,dms_77,AKED0620210804
pfc_18,dms_91,AKED0620210804
pfc_18,dms_15,AKED0620210804
pfc_18,dms_79,AKED0620210804
pfc_18,dms_5,AKED0620210804
pfc_18,dms_40,AKED0620210804
pfc_18,dms_59,AKED0620210804
pfc_18,dms_6,AKED0620210804
pfc_18,dms_38,AKED0620210804
pfc_18,dms_84,AKED0620210804
pfc_18,dms_54,AKED0620210804
pfc_18,dms_60,AKED0620210804
pfc_18,dms_55,AKED0620210804
pfc_18,dms_74,AKED0620210804
pfc_18,dms_56,AKED0620210804
pfc_18,dms_69,AKED0620210804
pfc_18,dms_11,AKED0620210804
pfc_18,dms_68,AKED0620210804
pfc_18,dms_29,AKED0620210804
pfc_18,dms_37,AKED0620210804
pfc_18,dms_13,AKED0620210804
pfc_18,dms_20,AKED0620210804
pfc_18,dms_47,AKED0620210804
pfc_18,dms_19,AKED0620210804
pfc_18,dms_16,AKED0620210804
pfc_18,dms_27,AKED0620210804
pfc_18,dms_42,AKED0620210804
pfc_18,dms_2,AKED0620210804
pfc_18,dms_50,AKED0620210804
pfc_18,dms_32,AKED0620210804
pfc_18,dms_17,AKED0620210804
pfc_18,dms_64,AKED0620210804
pfc_18,dms_51,AKED0620210804
pfc_18,dms_85,AKED0620210804
pfc_18,dms_28,AKED0620210804
pfc_18,dms_23,AKED0620210804
pfc_18,dms_34,AKED0620210804
pfc_18,dms_93,AKED0620210804
pfc_18,dms_63,AKED0620210804
pfc_18,dms_46,AKED0620210804
pfc_18,dms_10,AKED0620210804
pfc_18,dms_81,AKED0620210804
pfc_18,dms_25,AKED0620210804
pfc_18,dms_12,AKED0620210804
pfc_18,dms_36,AKED0620210804
pfc_18,dms_30,AKED0620210804
pfc_18,dms_45,AKED0620210804
pfc_18,dms_70,AKED0620210804
pfc_18,dms_80,AKED0620210804
pfc_18,dms_49,AKED0620210804
pfc_18,dms_44,AKED0620210804
pfc_18,dms_75,AKED0620210804
pfc_18,dms_1,AKED0620210804
pfc_18,dms_73,AKED0620210804
pfc_18,dms_21,AKED0620210804
pfc_18,dms_89,AKED0620210804
pfc_18,dms_39,AKED0620210804
pfc_18,dms_53,AKED0620210804
pfc_18,dms_90,AKED0620210804
pfc_18,dms_87,AKED0620210804
pfc_18,dms_4,AKED0620210804
pfc_18,dms_78,AKED0620210804
pfc_18,dms_24,AKED0620210804
pfc_18,dms_31,AKED0620210804
pfc_18,dms_26,AKED0620210804
pfc_18,dms_72,AKED0620210804
pfc_18,dms_57,AKED0620210804
pfc_18,dms_52,AKED0620210804
pfc_18,dms_88,AKED0620210804
pfc_18,dms_43,AKED0620210804
pfc_18,dms_18,AKED0620210804
pfc_18,dms_86,AKED0620210804
pfc_18,dms_82,AKED0620210804
pfc_18,dms_41,AKED0620210804
pfc_18,dms_3,AKED0620210804
pfc_18,dms_58,AKED0620210804
pfc_18,dms_61,AKED0620210804
pfc_18,dms_14,AKED0620210804
pfc_18,dms_0,AKED0620210804
pfc_18,dms_66,AKED0620210804
pfc_18,dms_33,AKED0620210804
pfc_18,dms_62,AKED0620210804
pfc_18,dms_22,AKED0620210804
pfc_18,dms_48,AKED0620210804
pfc_68,dms_92,AKED0620210804
pfc_68,dms_8,AKED0620210804
pfc_68,dms_67,AKED0620210804
pfc_68,dms_76,AKED0620210804
pfc_68,dms_7,AKED0620210804
pfc_68,dms_35,AKED0620210804
pfc_68,dms_9,AKED0620210804
pfc_68,dms_83,AKED0620210804
pfc_68,dms_65,AKED0620210804
pfc_68,dms_71,AKED0620210804
pfc_68,dms_77,AKED0620210804
pfc_68,dms_91,AKED0620210804
pfc_68,dms_15,AKED0620210804
pfc_68,dms_79,AKED0620210804
pfc_68,dms_5,AKED0620210804
pfc_68,dms_40,AKED0620210804
pfc_68,dms_59,AKED0620210804
pfc_68,dms_6,AKED0620210804
pfc_68,dms_38,AKED0620210804
pfc_68,dms_84,AKED0620210804
pfc_68,dms_54,AKED0620210804
pfc_68,dms_60,AKED0620210804
pfc_68,dms_55,AKED0620210804
pfc_68,dms_74,AKED0620210804
pfc_68,dms_56,AKED0620210804
pfc_68,dms_69,AKED0620210804
pfc_68,dms_11,AKED0620210804
pfc_68,dms_68,AKED0620210804
pfc_68,dms_29,AKED0620210804
pfc_68,dms_37,AKED0620210804
pfc_68,dms_13,AKED0620210804
pfc_68,dms_20,AKED0620210804
pfc_68,dms_47,AKED0620210804
pfc_68,dms_19,AKED0620210804
pfc_68,dms_16,AKED0620210804
pfc_68,dms_27,AKED0620210804
pfc_68,dms_42,AKED0620210804
pfc_68,dms_2,AKED0620210804
pfc_68,dms_50,AKED0620210804
pfc_68,dms_32,AKED0620210804
pfc_68,dms_17,AKED0620210804
pfc_68,dms_64,AKED0620210804
pfc_68,dms_51,AKED0620210804
pfc_68,dms_85,AKED0620210804
pfc_68,dms_28,AKED0620210804
pfc_68,dms_23,AKED0620210804
pfc_68,dms_34,AKED0620210804
pfc_68,dms_93,AKED0620210804
pfc_68,dms_63,AKED0620210804
pfc_68,dms_46,AKED0620210804
pfc_68,dms_10,AKED0620210804
pfc_68,dms_81,AKED0620210804
pfc_68,dms_25,AKED0620210804
pfc_68,dms_12,AKED0620210804
pfc_68,dms_36,AKED0620210804
pfc_68,dms_30,AKED0620210804
pfc_68,dms_45,AKED0620210804
pfc_68,dms_70,AKED0620210804
pfc_68,dms_80,AKED0620210804
pfc_68,dms_49,AKED0620210804
pfc_68,dms_44,AKED0620210804
pfc_68,dms_75,AKED0620210804
pfc_68,dms_1,AKED0620210804
pfc_68,dms_73,AKED0620210804
pfc_68,dms_21,AKED0620210804
pfc_68,dms_89,AKED0620210804
pfc_68,dms_39,AKED0620210804
pfc_68,dms_53,AKED0620210804
pfc_68,dms_90,AKED0620210804
pfc_68,dms_87,AKED0620210804
pfc_68,dms_4,AKED0620210804
pfc_68,dms_78,AKED0620210804
pfc_68,dms_24,AKED0620210804
pfc_68,dms_31,AKED0620210804
pfc_68,dms_26,AKED0620210804
pfc_68,dms_72,AKED0620210804
pfc_68,dms_57,AKED0620210804
pfc_68,dms_52,AKED0620210804
pfc_68,dms_88,AKED0620210804
pfc_68,dms_43,AKED0620210804
pfc_68,dms_18,AKED0620210804
pfc_68,dms_86,AKED0620210804
pfc_68,dms_82,AKED0620210804
pfc_68,dms_41,AKED0620210804
pfc_68,dms_3,AKED0620210804
pfc_68,dms_58,AKED0620210804
pfc_68,dms_61,AKED0620210804
pfc_68,dms_14,AKED0620210804
pfc_68,dms_0,AKED0620210804
pfc_68,dms_66,AKED0620210804
pfc_68,dms_33,AKED0620210804
pfc_68,dms_62,AKED0620210804
pfc_68,dms_22,AKED0620210804
pfc_68,dms_48,AKED0620210804
pfc_12,dms_92,AKED0620210804
pfc_12,dms_8,AKED0620210804
pfc_12,dms_67,AKED0620210804
pfc_12,dms_76,AKED0620210804
pfc_12,dms_7,AKED0620210804
pfc_12,dms_35,AKED0620210804
pfc_12,dms_9,AKED0620210804
pfc_12,dms_83,AKED0620210804
pfc_12,dms_65,AKED0620210804
pfc_12,dms_71,AKED0620210804
pfc_12,dms_77,AKED0620210804
pfc_12,dms_91,AKED0620210804
pfc_12,dms_15,AKED0620210804
pfc_12,dms_79,AKED0620210804
pfc_12,dms_5,AKED0620210804
pfc_12,dms_40,AKED0620210804
pfc_12,dms_59,AKED0620210804
pfc_12,dms_6,AKED0620210804
pfc_12,dms_38,AKED0620210804
pfc_12,dms_84,AKED0620210804
pfc_12,dms_54,AKED0620210804
pfc_12,dms_60,AKED0620210804
pfc_12,dms_55,AKED0620210804
pfc_12,dms_74,AKED0620210804
pfc_12,dms_56,AKED0620210804
pfc_12,dms_69,AKED0620210804
pfc_12,dms_11,AKED0620210804
pfc_12,dms_68,AKED0620210804
pfc_12,dms_29,AKED0620210804
pfc_12,dms_37,AKED0620210804
pfc_12,dms_13,AKED0620210804
pfc_12,dms_20,AKED0620210804
pfc_12,dms_47,AKED0620210804
pfc_12,dms_19,AKED0620210804
pfc_12,dms_16,AKED0620210804
pfc_12,dms_27,AKED0620210804
pfc_12,dms_42,AKED0620210804
pfc_12,dms_2,AKED0620210804
pfc_12,dms_50,AKED0620210804
pfc_12,dms_32,AKED0620210804
pfc_12,dms_17,AKED0620210804
pfc_12,dms_64,AKED0620210804
pfc_12,dms_51,AKED0620210804
pfc_12,dms_85,AKED0620210804
pfc_12,dms_28,AKED0620210804
pfc_12,dms_23,AKED0620210804
pfc_12,dms_34,AKED0620210804
pfc_12,dms_93,AKED0620210804
pfc_12,dms_63,AKED0620210804
pfc_12,dms_46,AKED0620210804
pfc_12,dms_10,AKED0620210804
pfc_12,dms_81,AKED0620210804
pfc_12,dms_25,AKED0620210804
pfc_12,dms_12,AKED0620210804
pfc_12,dms_36,AKED0620210804
pfc_12,dms_30,AKED0620210804
pfc_12,dms_45,AKED0620210804
pfc_12,dms_70,AKED0620210804
pfc_12,dms_80,AKED0620210804
pfc_12,dms_49,AKED0620210804
pfc_12,dms_44,AKED0620210804
pfc_12,dms_75,AKED0620210804
pfc_12,dms_1,AKED0620210804
pfc_12,dms_73,AKED0620210804
pfc_12,dms_21,AKED0620210804
pfc_12,dms_89,AKED0620210804
pfc_12,dms_39,AKED0620210804
pfc_12,dms_53,AKED0620210804
pfc_12,dms_90,AKED0620210804
pfc_12,dms_87,AKED0620210804
pfc_12,dms_4,AKED0620210804
pfc_12,dms_78,AKED0620210804
pfc_12,dms_24,AKED0620210804
pfc_12,dms_31,AKED0620210804
pfc_12,dms_26,AKED0620210804
pfc_12,dms_72,AKED0620210804
pfc_12,dms_57,AKED0620210804
pfc_12,dms_52,AKED0620210804
pfc_12,dms_88,AKED0620210804
pfc_12,dms_43,AKED0620210804
pfc_12,dms_18,AKED0620210804
pfc_12,dms_86,AKED0620210804
pfc_12,dms_82,AKED0620210804
pfc_12,dms_41,AKED0620210804
pfc_12,dms_3,AKED0620210804
pfc_12,dms_58,AKED0620210804
pfc_12,dms_61,AKED0620210804
pfc_12,dms_14,AKED0620210804
pfc_12,dms_0,AKED0620210804
pfc_12,dms_66,AKED0620210804
pfc_12,dms_33,AKED0620210804
pfc_12,dms_62,AKED0620210804
pfc_12,dms_22,AKED0620210804
pfc_12,dms_48,AKED0620210804
pfc_80,dms_92,AKED0620210804
pfc_80,dms_8,AKED0620210804
pfc_80,dms_67,AKED0620210804
pfc_80,dms_76,AKED0620210804
pfc_80,dms_7,AKED0620210804
pfc_80,dms_35,AKED0620210804
pfc_80,dms_9,AKED0620210804
pfc_80,dms_83,AKED0620210804
pfc_80,dms_65,AKED0620210804
pfc_80,dms_71,AKED0620210804
pfc_80,dms_77,AKED0620210804
pfc_80,dms_91,AKED0620210804
pfc_80,dms_15,AKED0620210804
pfc_80,dms_79,AKED0620210804
pfc_80,dms_5,AKED0620210804
pfc_80,dms_40,AKED0620210804
pfc_80,dms_59,AKED0620210804
pfc_80,dms_6,AKED0620210804
pfc_80,dms_38,AKED0620210804
pfc_80,dms_84,AKED0620210804
pfc_80,dms_54,AKED0620210804
pfc_80,dms_60,AKED0620210804
pfc_80,dms_55,AKED0620210804
pfc_80,dms_74,AKED0620210804
pfc_80,dms_56,AKED0620210804
pfc_80,dms_69,AKED0620210804
pfc_80,dms_11,AKED0620210804
pfc_80,dms_68,AKED0620210804
pfc_80,dms_29,AKED0620210804
pfc_80,dms_37,AKED0620210804
pfc_80,dms_13,AKED0620210804
pfc_80,dms_20,AKED0620210804
pfc_80,dms_47,AKED0620210804
pfc_80,dms_19,AKED0620210804
pfc_80,dms_16,AKED0620210804
pfc_80,dms_27,AKED0620210804
pfc_80,dms_42,AKED0620210804
pfc_80,dms_2,AKED0620210804
pfc_80,dms_50,AKED0620210804
pfc_80,dms_32,AKED0620210804
pfc_80,dms_17,AKED0620210804
pfc_80,dms_64,AKED0620210804
pfc_80,dms_51,AKED0620210804
pfc_80,dms_85,AKED0620210804
pfc_80,dms_28,AKED0620210804
pfc_80,dms_23,AKED0620210804
pfc_80,dms_34,AKED0620210804
pfc_80,dms_93,AKED0620210804
pfc_80,dms_63,AKED0620210804
pfc_80,dms_46,AKED0620210804
pfc_80,dms_10,AKED0620210804
pfc_80,dms_81,AKED0620210804
pfc_80,dms_25,AKED0620210804
pfc_80,dms_12,AKED0620210804
pfc_80,dms_36,AKED0620210804
pfc_80,dms_30,AKED0620210804
pfc_80,dms_45,AKED0620210804
pfc_80,dms_70,AKED0620210804
pfc_80,dms_80,AKED0620210804
pfc_80,dms_49,AKED0620210804
pfc_80,dms_44,AKED0620210804
